0,0,190438,0.22805643623183194,191473,-0.22686321900475132,0.22745821077584663
0,1,190406,0.22728859289290185,191505,-0.22602568275563262,0.22665532072782218
0,2,190321,0.22657843533854147,191590,-0.22512101654907962,0.22584730461470004
0,3,190403,0.22566265599093638,191508,-0.22440582085039568,0.22503242019229572
0,4,190335,0.224918411202688,191576,-0.22350852137184474,0.22421117560530107
0,5,190317,0.22411199550119382,191594,-0.22266721315262056,0.2233871888596136
0,6,190322,0.22327482420689973,191589,-0.2218490848613901,0.22255958956985908
0,7,190282,0.22248340734269156,191629,-0.2209721483480632,0.2217251127403323
0,8,190228,0.22169815604359533,191683,-0.22006974394683504,0.220880848042665
0,9,190228,0.2208449116053861,191683,-0.21922477407804847,0.22003175665134536
0,10,190199,0.22001958206903505,191712,-0.21834116985729007,0.2191770513172681
0,11,190144,0.21921525042045234,191767,-0.21741968324095634,0.21831365153665372
0,12,190145,0.21834146477055566,191766,-0.2165573047555621,0.21744559837907895
0,13,190179,0.21743124133984693,191732,-0.21573330067557517,0.21657881876117768
0,14,190208,0.21653092508026553,191703,-0.21490723951740104,0.2157159043203036
0,15,190160,0.21571897544129684,191751,-0.2139957137055239,0.2148537551122249
0,16,190139,0.2148783211341259,191772,-0.21311682795118103,0.21399380858884778
0,17,190061,0.21410742034269742,191850,-0.21218075140303552,0.21313957328913222
0,18,190034,0.21329347775095667,191877,-0.21131626467585138,0.2123001004635468
0,19,190064,0.212464234629377,191847,-0.21056272814043842,0.21150904267265566
0,20,190053,0.2117199572995747,191858,-0.20980277828402943,0.21075683727536884
0,21,190116,0.2109089018112995,191795,-0.20913883980266404,0.2100199799343537
0,22,190063,0.21024091295847316,191848,-0.2083625568112674,0.20929734529446473
0,23,190110,0.20947261376337212,191801,-0.207705118186211,0.20858495297540036
0,24,190100,0.20877353492251713,191811,-0.20699201160141115,0.20787878255941508
0,25,190123,0.20804893152919116,191788,-0.20632502041476028,0.2071832181435739
0,26,190140,0.20733634261921804,191771,-0.2056566615596169,0.2064929154425178
0,27,190130,0.20666425423975482,191781,-0.20497023521441454,0.20581358310774034
0,28,190105,0.20601363417437385,191806,-0.204273117298961,0.20513949967757897
0,29,190076,0.2053825905780642,191835,-0.20358719439501735,0.20448075788203082
0,30,190094,0.2047181943773015,191817,-0.20296847515094024,0.20383938781545088
0,31,190035,0.20414803265391682,191876,-0.20227972824930937,0.20320937737575398
0,32,189989,0.20357608503099706,191922,-0.20161740436801798,0.20259178787747104
0,33,189918,0.2030476756126286,191993,-0.20094611089168934,0.20199118413826075
0,34,189915,0.20246486532979105,191996,-0.20036452439690636,0.201408972575327
0,35,189974,0.20183242783762162,191937,-0.19986357285771833,0.20084294044847154
0,36,190000,0.2012509820513043,191911,-0.1993435007020905,0.2002924690647473
0,37,189968,0.20074351668078488,191943,-0.19877560392224877,0.1997544719069719
0,38,189979,0.20020815917621498,191932,-0.19826969407660439,0.19923397020679945
0,39,189973,0.19971249942540956,191938,-0.19776772507774823,0.198735109146676
0,40,189960,0.19924466366852595,191951,-0.19727886464959213,0.19825664005181062
0,41,189967,0.198781901725622,191944,-0.1968363415438494,0.1978040859425465
0,42,190020,0.1982938629261555,191891,-0.19646331131533587,0.1973741031414104
0,43,190062,0.1978409496639537,191849,-0.196101987616207,0.1969674002508754
0,44,190179,0.19734135688760895,191732,-0.19584775467064588,0.1965915189927519
0,45,190262,0.19691229573313446,191649,-0.19559296951721047,0.1962502369027902
0,46,190578,0.19647517108812831,191333,-0.19580667633248497,0.1961402629365393
0,47,190710,0.19626282688921373,191201,-0.1958665225689664,0.196064419976777
0,48,190699,0.19622505586316513,191212,-0.19580708606151642,0.1960157902444402
0,49,190707,0.1961969744031516,191204,-0.19579623876762095,0.1959963458366636
0,50,190787,0.19612190307288724,191124,-0.19588610444888824,0.19600389972599963
0,51,190908,0.19603310527381004,191003,-0.19604637951874396,0.1960397440472549
0,52,190852,0.196151756662967,191059,-0.1960506411298417,0.19610117149353382
0,53,190880,0.19620147055275933,191031,-0.19615842670586262,0.19617994011997125
0,54,190932,0.196244343423319,190979,-0.19630871197153008,0.1962765316581926
